category_id,listing_type_id,listing_type_fee
MLM191348,gold_special,0.15
MLM189453,gold_pro,0.145
MLM189453,gold_special,0.1
MLM145921,gold_pro,0.195
MLM145921,gold_special,0.15
MLM430237,gold_pro,0.195
MLM430237,gold_special,0.15
MLM448170,gold_pro,0.195
MLM448170,gold_special,0.15
MLM454956,gold_pro,0.165
MLM454956,gold_special,0.12
MLM1080,gold_pro,0.195
MLM1080,gold_special,0.15
MLM432872,gold_pro,0.195
MLM432872,gold_special,0.15
MLM419423,gold_pro,0.185
MLM419423,gold_special,0.14
MLM191343,gold_pro,0.195
MLM191343,gold_special,0.15
MLM194471,gold_pro,0.175
MLM194471,gold_special,0.13
MLM431845,gold_pro,0.195
MLM431845,gold_special,0.15
MLM421300,gold_pro,0.195
MLM421300,gold_special,0.15
MLM439522,gold_pro,0.145
MLM439522,gold_special,0.1
MLM432993,gold_pro,0.195
MLM432993,gold_special,0.15
MLM120237,gold_pro,0.195
MLM120237,gold_special,0.15
MLM434400,gold_pro,0.195
MLM434400,gold_special,0.15
MLM179781,gold_pro,0.195
MLM179781,gold_special,0.15
MLM92473,gold_pro,0.165
MLM92473,gold_special,0.12
MLM18304,gold_pro,0.195
MLM18304,gold_special,0.15
MLM393370,gold_pro,0.195
MLM393370,gold_special,0.15
MLM194506,gold_pro,0.195
MLM194506,gold_special,0.15
MLM172375,gold_pro,0.195
MLM172375,gold_special,0.15
MLM27590,gold_pro,0.195
MLM27590,gold_special,0.15
MLM440288,gold_pro,0.175
MLM440288,gold_special,0.13
MLM7848,gold_pro,0.175
MLM7848,gold_special,0.13
MLM179645,gold_pro,0.175
MLM179645,gold_special,0.13
MLM425040,gold_pro,0.195
MLM425040,gold_special,0.15
MLM440287,gold_pro,0.165
MLM440287,gold_special,0.12
MLM455298,gold_pro,0.195
MLM455298,gold_special,0.15
MLM430459,gold_pro,0.175
MLM430459,gold_special,0.13
MLM430161,gold_pro,0.195
MLM430161,gold_special,0.15
MLM429016,gold_pro,0.195
MLM429016,gold_special,0.15
MLM26946,gold_pro,0.195
MLM26946,gold_special,0.15
MLM420199,gold_pro,0.195
MLM420199,gold_special,0.15
MLM430921,gold_pro,0.195
MLM430921,gold_special,0.15
MLM432557,gold_pro,0.145
MLM432557,gold_special,0.1
MLM26549,gold_pro,0.195
MLM26549,gold_special,0.15
MLM1634,gold_pro,0.195
MLM1634,gold_special,0.15
MLM413572,gold_pro,0.195
MLM413572,gold_special,0.15
MLM7933,gold_pro,0.195
MLM7933,gold_special,0.15
MLM162920,gold_pro,0.165
MLM162920,gold_special,0.12
MLM118811,gold_pro,0.195
MLM118811,gold_special,0.15
MLM4110,gold_pro,0.145
MLM4110,gold_special,0.1
MLM435215,gold_pro,0.195
MLM435215,gold_special,0.15
MLM455575,gold_pro,0.195
MLM455575,gold_special,0.15
MLM178305,gold_pro,0.195
MLM178305,gold_special,0.15
MLM12949,gold_pro,0.195
MLM12949,gold_special,0.15
MLM121839,gold_pro,0.195
MLM121839,gold_special,0.15
MLM431317,gold_pro,0.175
MLM431317,gold_special,0.13
MLM189429,gold_pro,0.195
MLM189429,gold_special,0.15
MLM430919,gold_pro,0.145
MLM430919,gold_special,0.1
MLM431415,gold_pro,0.195
MLM431415,gold_special,0.15
MLM448171,gold_pro,0.195
MLM448171,gold_special,0.15
MLM455415,gold_pro,0.195
MLM455415,gold_special,0.15
MLM86137,gold_pro,0.195
MLM86137,gold_special,0.15
MLM191154,gold_pro,0.195
MLM191154,gold_special,0.15
MLM191139,gold_pro,0.195
MLM191139,gold_special,0.15
MLM194742,gold_pro,0.195
MLM194742,gold_special,0.15
MLM167956,gold_pro,0.195
MLM167956,gold_special,0.15
MLM420177,gold_pro,0.195
MLM420177,gold_special,0.15
MLM120083,gold_pro,0.195
MLM120083,gold_special,0.15
MLM455273,gold_pro,0.195
MLM455273,gold_special,0.15
MLM434368,gold_pro,0.155
MLM434368,gold_special,0.11
MLM417719,gold_pro,0.195
MLM417719,gold_special,0.15
MLM179249,gold_pro,0.195
MLM179249,gold_special,0.15
MLM189030,gold_pro,0.195
MLM189030,gold_special,0.15
MLM179256,gold_pro,0.195
MLM179256,gold_special,0.15
MLM433103,gold_pro,0.195
MLM433103,gold_special,0.15
MLM189390,gold_pro,0.195
MLM189390,gold_special,0.15
MLM161408,gold_pro,0.175
MLM161408,gold_special,0.13
MLM194133,gold_pro,0.195
MLM194133,gold_special,0.15
MLM5361,gold_pro,0.195
MLM5361,gold_special,0.15
MLM448306,gold_pro,0.195
MLM448306,gold_special,0.15
MLM429577,gold_pro,0.195
MLM429577,gold_special,0.15
MLM414081,gold_pro,0.195
MLM414081,gold_special,0.15
MLM189228,gold_pro,0.195
MLM189228,gold_special,0.15
MLM189386,gold_pro,0.195
MLM189386,gold_special,0.15
MLM69653,gold_pro,0.195
MLM69653,gold_special,0.15
MLM429551,gold_pro,0.175
MLM429551,gold_special,0.13
MLM163081,gold_pro,0.175
MLM163081,gold_special,0.13
MLM162922,gold_pro,0.145
MLM162922,gold_special,0.1
MLM163088,gold_pro,0.175
MLM163088,gold_special,0.13
MLM190012,gold_pro,0.145
MLM190012,gold_special,0.1
MLM189881,gold_pro,0.195
MLM189881,gold_special,0.15
MLM194176,gold_pro,0.195
MLM194176,gold_special,0.15
MLM38486,gold_pro,0.195
MLM38486,gold_special,0.15
MLM439641,gold_pro,0.145
MLM439641,gold_special,0.1
MLM434827,gold_pro,0.195
MLM434827,gold_special,0.15
MLM194538,gold_pro,0.185
MLM194538,gold_special,0.14
MLM429712,gold_pro,0.145
MLM429712,gold_special,0.1
MLM435342,gold_pro,0.195
MLM435342,gold_special,0.15
MLM439031,gold_pro,0.195
MLM439031,gold_special,0.15
MLM189890,gold_pro,0.195
MLM189890,gold_special,0.15
MLM194543,gold_pro,0.195
MLM194543,gold_special,0.15
MLM173856,gold_pro,0.195
MLM173856,gold_special,0.15
MLM31554,gold_pro,0.195
MLM31554,gold_special,0.15
MLM167569,gold_pro,0.195
MLM167569,gold_special,0.15
MLM413235,gold_pro,0.195
MLM413235,gold_special,0.15
MLM178386,gold_pro,0.145
MLM178386,gold_special,0.1
MLM171482,gold_pro,0.175
MLM171482,gold_special,0.13
MLM437602,gold_pro,0.195
MLM437602,gold_special,0.15
MLM177349,gold_pro,0.175
MLM177349,gold_special,0.13
MLM177348,gold_pro,0.175
MLM177348,gold_special,0.13
MLM190008,gold_pro,0.175
MLM190008,gold_special,0.13
MLM171489,gold_pro,0.175
MLM171489,gold_special,0.13
MLM437552,gold_pro,0.165
MLM437552,gold_special,0.12
MLM1955,gold_pro,0.195
MLM1955,gold_special,0.15
MLM189302,gold_pro,0.195
MLM189302,gold_special,0.15
MLM177048,gold_pro,0.175
MLM177048,gold_special,0.13
MLM430670,gold_pro,0.175
MLM430670,gold_special,0.13
MLM190002,gold_pro,0.195
MLM190002,gold_special,0.15
MLM185696,gold_pro,0.165
MLM185696,gold_special,0.12
MLM454693,gold_pro,0.195
MLM454693,gold_special,0.15
MLM431551,gold_pro,0.195
MLM431551,gold_special,0.15
MLM167528,gold_pro,0.195
MLM167528,gold_special,0.15
MLM116382,gold_pro,0.195
MLM116382,gold_special,0.15
MLM10721,gold_pro,0.195
MLM10721,gold_special,0.15
MLM39121,gold_pro,0.195
MLM39121,gold_special,0.15
MLM70452,gold_pro,0.195
MLM70452,gold_special,0.15
MLM57682,gold_pro,0.195
MLM57682,gold_special,0.15
MLM189366,gold_pro,0.165
MLM189366,gold_special,0.12
MLM439473,gold_pro,0.145
MLM439473,gold_special,0.1
MLM191841,gold_pro,0.195
MLM191841,gold_special,0.15
MLM189614,gold_pro,0.145
MLM189614,gold_special,0.1
MLM32642,gold_pro,0.195
MLM32642,gold_special,0.15
MLM429522,gold_pro,0.195
MLM429522,gold_special,0.15
MLM167574,gold_pro,0.195
MLM167574,gold_special,0.15
MLM172378,gold_pro,0.165
MLM172378,gold_special,0.12
MLM191196,gold_pro,0.165
MLM191196,gold_special,0.12
MLM178319,gold_pro,0.165
MLM178319,gold_special,0.12
MLM187641,gold_pro,0.165
MLM187641,gold_special,0.12
MLM189289,gold_pro,0.195
MLM189289,gold_special,0.15
MLM194415,gold_pro,0.165
MLM194415,gold_special,0.12
MLM131909,gold_pro,0.195
MLM131909,gold_special,0.15
MLM414011,gold_pro,0.195
MLM414011,gold_special,0.15
MLM431131,gold_pro,0.175
MLM431131,gold_special,0.13
MLM189843,gold_pro,0.165
MLM189843,gold_special,0.12
MLM455595,gold_pro,0.165
MLM455595,gold_special,0.12
MLM187801,gold_pro,0.165
MLM187801,gold_special,0.12
MLM191913,gold_pro,0.165
MLM191913,gold_special,0.12
MLM432201,gold_pro,0.195
MLM432201,gold_special,0.15
MLM187088,gold_pro,0.165
MLM187088,gold_special,0.12
MLM131919,gold_pro,0.195
MLM131919,gold_special,0.15
MLM189549,gold_pro,0.165
MLM189549,gold_special,0.12
MLM414017,gold_pro,0.165
MLM414017,gold_special,0.12
MLM433451,gold_pro,0.165
MLM433451,gold_special,0.12
MLM191352,gold_pro,0.165
MLM191352,gold_special,0.12
MLM424826,gold_pro,0.165
MLM424826,gold_special,0.12
MLM189778,gold_pro,0.165
MLM189778,gold_special,0.12
MLM376663,gold_pro,0.165
MLM376663,gold_special,0.12
MLM189263,gold_pro,0.165
MLM189263,gold_special,0.12
MLM191884,gold_pro,0.165
MLM191884,gold_special,0.12
MLM456969,gold_pro,0.165
MLM456969,gold_special,0.12
MLM180260,gold_pro,0.165
MLM180260,gold_special,0.12
MLM187732,gold_pro,0.165
MLM187732,gold_special,0.12
MLM191737,gold_pro,0.195
MLM191737,gold_special,0.15
MLM189880,gold_pro,0.195
MLM189880,gold_special,0.15
MLM435405,gold_pro,0.195
MLM435405,gold_special,0.15
MLM189269,gold_pro,0.165
MLM189269,gold_special,0.12
MLM433295,gold_pro,0.195
MLM433295,gold_special,0.15
MLM191881,gold_pro,0.165
MLM191881,gold_special,0.12
MLM191283,gold_pro,0.145
MLM191283,gold_special,0.1
MLM185260,gold_pro,0.195
MLM185260,gold_special,0.15
MLM178703,gold_pro,0.195
MLM178703,gold_special,0.15
MLM185697,gold_pro,0.155
MLM185697,gold_special,0.11
MLM194299,gold_pro,0.155
MLM194299,gold_special,0.11
MLM191132,gold_pro,0.155
MLM191132,gold_special,0.11
MLM433481,gold_pro,0.155
MLM433481,gold_special,0.11
MLM172359,gold_pro,0.185
MLM172359,gold_special,0.14
MLM172338,gold_pro,0.185
MLM172338,gold_special,0.14
MLM37160,gold_pro,0.195
MLM37160,gold_special,0.15
MLM1267,gold_pro,0.185
MLM1267,gold_special,0.14
MLM185719,gold_pro,0.165
MLM185719,gold_special,0.12
MLM418972,gold_pro,0.185
MLM418972,gold_special,0.14
MLM431875,gold_pro,0.165
MLM431875,gold_special,0.12
MLM191249,gold_pro,0.185
MLM191249,gold_special,0.14
MLM2354,gold_pro,0.195
MLM2354,gold_special,0.15
MLM432155,gold_pro,0.195
MLM432155,gold_special,0.15
MLM432850,gold_pro,0.195
MLM432850,gold_special,0.15
MLM192033,gold_pro,0.165
MLM192033,gold_special,0.12
MLM429636,gold_pro,0.195
MLM429636,gold_special,0.15
MLM179720,gold_pro,0.195
MLM179720,gold_special,0.15
MLM191089,gold_pro,0.175
MLM191089,gold_special,0.13
MLM158113,gold_pro,0.175
MLM158113,gold_special,0.13
MLM174923,gold_pro,0.175
MLM174923,gold_special,0.13
MLM193801,gold_pro,0.175
MLM193801,gold_special,0.13
MLM432562,gold_pro,0.195
MLM432562,gold_special,0.15
MLM189360,gold_pro,0.195
MLM189360,gold_special,0.15
MLM191803,gold_pro,0.175
MLM191803,gold_special,0.13
MLM187091,gold_pro,0.195
MLM187091,gold_special,0.15
MLM62341,gold_pro,0.195
MLM62341,gold_special,0.15
MLM372113,gold_pro,0.165
MLM372113,gold_special,0.12
MLM177350,gold_pro,0.175
MLM177350,gold_special,0.13
MLM164744,gold_pro,0.175
MLM164744,gold_special,0.13
MLM191190,gold_pro,0.195
MLM191190,gold_special,0.15
MLM425085,gold_pro,0.195
MLM425085,gold_special,0.15
MLM189421,gold_pro,0.165
MLM189421,gold_special,0.12
MLM405113,gold_pro,0.165
MLM405113,gold_special,0.12
MLM187114,gold_pro,0.195
MLM187114,gold_special,0.15
MLM187827,gold_pro,0.145
MLM187827,gold_special,0.1
MLM457383,gold_pro,0.195
MLM457383,gold_special,0.15
MLM190884,gold_pro,0.195
MLM190884,gold_special,0.15
MLM157905,gold_pro,0.195
MLM157905,gold_special,0.15
MLM420665,gold_pro,0.195
MLM420665,gold_special,0.15
MLM433311,gold_pro,0.145
MLM433311,gold_special,0.1
MLM189109,gold_pro,0.185
MLM189109,gold_special,0.14
MLM167959,gold_pro,0.195
MLM167959,gold_special,0.15
MLM179597,gold_pro,0.195
MLM179597,gold_special,0.15
MLM429135,gold_pro,0.195
MLM429135,gold_special,0.15
MLM189298,gold_pro,0.195
MLM189298,gold_special,0.15
MLM392348,gold_pro,0.195
MLM392348,gold_special,0.15
MLM189847,gold_pro,0.195
MLM189847,gold_special,0.15
MLM191341,gold_pro,0.195
MLM191341,gold_special,0.15
MLM189861,gold_pro,0.195
MLM189861,gold_special,0.15
MLM189900,gold_pro,0.195
MLM189900,gold_special,0.15
MLM194669,gold_pro,0.195
MLM194669,gold_special,0.15
MLM189128,gold_pro,0.195
MLM189128,gold_special,0.15
MLM194666,gold_pro,0.195
MLM194666,gold_special,0.15
MLM194662,gold_pro,0.195
MLM194662,gold_special,0.15
MLM193879,gold_pro,0.165
MLM193879,gold_special,0.12
MLM168002,gold_pro,0.145
MLM168002,gold_special,0.1
MLM191839,gold_pro,0.175
MLM191839,gold_special,0.13
MLM393901,gold_pro,0.145
MLM393901,gold_special,0.1
MLM455003,gold_pro,0.165
MLM455003,gold_special,0.12
MLM431219,gold_pro,0.165
MLM431219,gold_special,0.12
MLM193950,gold_pro,0.185
MLM193950,gold_special,0.14
MLM455516,gold_pro,0.195
MLM455516,gold_special,0.15
MLM112197,gold_pro,0.195
MLM112197,gold_special,0.15
MLM190902,gold_pro,0.185
MLM190902,gold_special,0.14
MLM420676,gold_pro,0.195
MLM420676,gold_special,0.15
MLM44256,gold_pro,0.195
MLM44256,gold_special,0.15
MLM194184,gold_pro,0.195
MLM194184,gold_special,0.15
MLM12346,gold_pro,0.195
MLM12346,gold_special,0.15
MLM433427,gold_pro,0.165
MLM433427,gold_special,0.12
MLM430495,gold_pro,0.195
MLM430495,gold_special,0.15
MLM419856,gold_pro,0.145
MLM419856,gold_special,0.1
MLM189600,gold_pro,0.165
MLM189600,gold_special,0.12
MLM187847,gold_pro,0.145
MLM187847,gold_special,0.1
MLM455055,gold_pro,0.195
MLM455055,gold_special,0.15
MLM432250,gold_pro,0.145
MLM432250,gold_special,0.1
MLM184817,gold_pro,0.195
MLM184817,gold_special,0.15
MLM430712,gold_pro,0.195
MLM430712,gold_special,0.15
MLM436419,gold_pro,0.195
MLM436419,gold_special,0.15
MLM187116,gold_pro,0.195
MLM187116,gold_special,0.15
MLM236752,gold_pro,0.195
MLM236752,gold_special,0.15
MLM436325,gold_pro,0.195
MLM436325,gold_special,0.15
MLM189217,gold_pro,0.165
MLM189217,gold_special,0.12
MLM434919,gold_pro,0.145
MLM434919,gold_special,0.1
MLM435212,gold_pro,0.195
MLM435212,gold_special,0.15
MLM435204,gold_pro,0.145
MLM435204,gold_special,0.1
MLM420709,gold_pro,0.195
MLM420709,gold_special,0.15
MLM420225,gold_pro,0.195
MLM420225,gold_special,0.15
MLM435216,gold_pro,0.165
MLM435216,gold_special,0.12
MLM429154,gold_pro,0.195
MLM429154,gold_special,0.15
MLM189636,gold_pro,0.195
MLM189636,gold_special,0.15
MLM434922,gold_pro,0.195
MLM434922,gold_special,0.15
MLM191706,gold_pro,0.195
MLM191706,gold_special,0.15
MLM102051,gold_pro,0.195
MLM102051,gold_special,0.15
MLM73759,gold_pro,0.165
MLM73759,gold_special,0.12
MLM179245,gold_pro,0.195
MLM179245,gold_special,0.15
MLM193961,gold_pro,0.165
MLM193961,gold_special,0.12
MLM424873,gold_pro,0.195
MLM424873,gold_special,0.15
MLM2548,gold_pro,0.195
MLM2548,gold_special,0.15
MLM425068,gold_pro,0.185
MLM425068,gold_special,0.14
MLM187686,gold_pro,0.195
MLM187686,gold_special,0.15
MLM189814,gold_pro,0.195
MLM189814,gold_special,0.15
MLM5363,gold_pro,0.195
MLM5363,gold_special,0.15
MLM7413,gold_pro,0.195
MLM7413,gold_special,0.15
MLM48173,gold_pro,0.195
MLM48173,gold_special,0.15
MLM126164,gold_pro,0.195
MLM126164,gold_special,0.15
MLM438190,gold_pro,0.195
MLM438190,gold_special,0.15
MLM432627,gold_pro,0.175
MLM432627,gold_special,0.13
MLM62327,gold_pro,0.175
MLM62327,gold_special,0.13
MLM189431,gold_pro,0.195
MLM189431,gold_special,0.15
MLM192032,gold_pro,0.165
MLM192032,gold_special,0.12
MLM167981,gold_pro,0.145
MLM167981,gold_special,0.1
MLM419839,gold_pro,0.195
MLM419839,gold_special,0.15
MLM189958,gold_pro,0.165
MLM189958,gold_special,0.12
MLM190826,gold_pro,0.145
MLM190826,gold_special,0.1
MLM187645,gold_pro,0.145
MLM187645,gold_special,0.1
MLM189456,gold_pro,0.145
MLM189456,gold_special,0.1
MLM433703,gold_pro,0.195
MLM433703,gold_special,0.15
MLM189985,gold_pro,0.165
MLM189985,gold_special,0.12
MLM435616,gold_pro,0.165
MLM435616,gold_special,0.12
MLM430378,gold_pro,0.145
MLM430378,gold_special,0.1
MLM439417,gold_pro,0.195
MLM439417,gold_special,0.15
MLM191309,gold_pro,0.165
MLM191309,gold_special,0.12
MLM437764,gold_pro,0.195
MLM437764,gold_special,0.15
MLM1503,gold_pro,0.165
MLM1503,gold_special,0.12
MLM428996,gold_pro,0.195
MLM428996,gold_special,0.15
MLM191182,gold_pro,0.165
MLM191182,gold_special,0.12
MLM1728,gold_pro,0.145
MLM1728,gold_special,0.1
MLM432178,gold_pro,0.195
MLM432178,gold_special,0.15
MLM191063,gold_pro,0.195
MLM191063,gold_special,0.15
MLM191160,gold_pro,0.165
MLM191160,gold_special,0.12
MLM432179,gold_pro,0.195
MLM432179,gold_special,0.15
MLM119880,gold_pro,0.195
MLM119880,gold_special,0.15
MLM431105,gold_pro,0.145
MLM431105,gold_special,0.1
MLM190842,gold_pro,0.195
MLM190842,gold_special,0.15
MLM411819,gold_pro,0.195
MLM411819,gold_special,0.15
MLM39224,gold_pro,0.195
MLM39224,gold_special,0.15
MLM187677,gold_pro,0.165
MLM187677,gold_special,0.12
MLM430245,gold_pro,0.195
MLM430245,gold_special,0.15
MLM437898,gold_pro,0.195
MLM437898,gold_special,0.15
MLM73292,gold_pro,0.175
MLM73292,gold_special,0.13
MLM92484,gold_pro,0.175
MLM92484,gold_special,0.13
MLM433500,gold_pro,0.195
MLM433500,gold_special,0.15
MLM429020,gold_pro,0.195
MLM429020,gold_special,0.15
MLM432790,gold_pro,0.165
MLM432790,gold_special,0.12
MLM191250,gold_pro,0.165
MLM191250,gold_special,0.12
MLM179726,gold_pro,0.165
MLM179726,gold_special,0.12
MLM417500,gold_pro,0.165
MLM417500,gold_special,0.12
MLM4161,gold_pro,0.195
MLM4161,gold_special,0.15
MLM189502,gold_pro,0.195
MLM189502,gold_special,0.15
MLM191151,gold_pro,0.165
MLM191151,gold_special,0.12
MLM3304,gold_pro,0.165
MLM3304,gold_special,0.12
MLM433253,gold_pro,0.165
MLM433253,gold_special,0.12
MLM432139,gold_pro,0.145
MLM432139,gold_special,0.1
MLM6576,gold_pro,0.195
MLM6576,gold_special,0.15
MLM429268,gold_pro,0.165
MLM429268,gold_special,0.12
MLM189508,gold_pro,0.195
MLM189508,gold_special,0.15
MLM191625,gold_pro,0.195
MLM191625,gold_special,0.15
MLM191194,gold_pro,0.145
MLM191194,gold_special,0.1
MLM431972,gold_pro,0.195
MLM431972,gold_special,0.15
MLM431614,gold_pro,0.195
MLM431614,gold_special,0.15
MLM190030,gold_pro,0.145
MLM190030,gold_special,0.1
MLM187644,gold_pro,0.145
MLM187644,gold_special,0.1
MLM191812,gold_pro,0.165
MLM191812,gold_special,0.12
MLM189220,gold_pro,0.145
MLM189220,gold_special,0.1
MLM191864,gold_pro,0.165
MLM191864,gold_special,0.12
MLM430350,gold_pro,0.195
MLM430350,gold_special,0.15
MLM194015,gold_pro,0.145
MLM194015,gold_special,0.1
MLM194469,gold_pro,0.145
MLM194469,gold_special,0.1
MLM171486,gold_pro,0.175
MLM171486,gold_special,0.13
MLM189491,gold_pro,0.195
MLM189491,gold_special,0.15
MLM438009,gold_pro,0.165
MLM438009,gold_special,0.12
MLM194730,gold_pro,0.165
MLM194730,gold_special,0.12
MLM177352,gold_pro,0.175
MLM177352,gold_special,0.13
MLM194079,gold_pro,0.195
MLM194079,gold_special,0.15
MLM194077,gold_pro,0.195
MLM194077,gold_special,0.15
MLM190968,gold_pro,0.185
MLM190968,gold_special,0.14
MLM191294,gold_pro,0.195
MLM191294,gold_special,0.15
MLM194073,gold_pro,0.185
MLM194073,gold_special,0.14
MLM191046,gold_pro,0.195
MLM191046,gold_special,0.15
MLM194078,gold_pro,0.195
MLM194078,gold_special,0.15
MLM187818,gold_pro,0.185
MLM187818,gold_special,0.14
MLM2483,gold_pro,0.195
MLM2483,gold_special,0.15
MLM194081,gold_pro,0.185
MLM194081,gold_special,0.14
MLM18331,gold_pro,0.195
MLM18331,gold_special,0.15
MLM194067,gold_pro,0.195
MLM194067,gold_special,0.15
MLM120212,gold_pro,0.195
MLM120212,gold_special,0.15
MLM5901,gold_pro,0.195
MLM5901,gold_special,0.15
MLM189357,gold_pro,0.195
MLM189357,gold_special,0.15
MLM1736,gold_pro,0.145
MLM1736,gold_special,0.1
MLM439542,gold_pro,0.195
MLM439542,gold_special,0.15
MLM1733,gold_pro,0.145
MLM1733,gold_special,0.1
MLM120054,gold_pro,0.195
MLM120054,gold_special,0.15
MLM120053,gold_pro,0.145
MLM120053,gold_special,0.1
MLM86769,gold_pro,0.195
MLM86769,gold_special,0.15
MLM439600,gold_pro,0.195
MLM439600,gold_special,0.15
MLM122417,gold_pro,0.165
MLM122417,gold_special,0.12
MLM178385,gold_pro,0.165
MLM178385,gold_special,0.12
MLM190992,gold_pro,0.145
MLM190992,gold_special,0.1
MLM191198,gold_pro,0.195
MLM191198,gold_special,0.15
MLM440356,gold_pro,0.175
MLM440356,gold_special,0.13
MLM120122,gold_pro,0.165
MLM120122,gold_special,0.12
MLM120120,gold_pro,0.195
MLM120120,gold_special,0.15
MLM187783,gold_pro,0.165
MLM187783,gold_special,0.12
MLM190972,gold_pro,0.165
MLM190972,gold_special,0.12
MLM189781,gold_pro,0.195
MLM189781,gold_special,0.15
MLM439633,gold_pro,0.145
MLM439633,gold_special,0.1
MLM190863,gold_pro,0.195
MLM190863,gold_special,0.15
MLM187755,gold_pro,0.165
MLM187755,gold_special,0.12
MLM455331,gold_pro,0.165
MLM455331,gold_special,0.12
MLM187746,gold_pro,0.165
MLM187746,gold_special,0.12
MLM430474,gold_pro,0.195
MLM430474,gold_special,0.15
MLM456138,gold_pro,0.165
MLM456138,gold_special,0.12
MLM430260,gold_pro,0.195
MLM430260,gold_special,0.15
MLM187117,gold_pro,0.195
MLM187117,gold_special,0.15
MLM435545,gold_pro,0.165
MLM435545,gold_special,0.12
MLM432520,gold_pro,0.195
MLM432520,gold_special,0.15
MLM189684,gold_pro,0.165
MLM189684,gold_special,0.12
MLM434769,gold_pro,0.195
MLM434769,gold_special,0.15
MLM438734,gold_pro,0.145
MLM438734,gold_special,0.1
MLM412517,gold_pro,0.195
MLM412517,gold_special,0.15
MLM192964,gold_pro,0.195
MLM192964,gold_special,0.15
MLM26973,gold_pro,0.195
MLM26973,gold_special,0.15
MLM167991,gold_pro,0.185
MLM167991,gold_special,0.14
MLM194460,gold_pro,0.185
MLM194460,gold_special,0.14
MLM187668,gold_pro,0.195
MLM187668,gold_special,0.15
MLM432397,gold_pro,0.185
MLM432397,gold_special,0.14
MLM191653,gold_pro,0.195
MLM191653,gold_special,0.15
MLM167992,gold_pro,0.195
MLM167992,gold_special,0.15
MLM187665,gold_pro,0.185
MLM187665,gold_special,0.14
MLM418323,gold_pro,0.195
MLM418323,gold_special,0.15
MLM189858,gold_pro,0.195
MLM189858,gold_special,0.15
MLM428945,gold_pro,0.195
MLM428945,gold_special,0.15
MLM189860,gold_pro,0.195
MLM189860,gold_special,0.15
MLM127518,gold_pro,0.145
MLM127518,gold_special,0.1
MLM434734,gold_pro,0.195
MLM434734,gold_special,0.15
MLM194174,gold_pro,0.195
MLM194174,gold_special,0.15
MLM434808,gold_pro,0.195
MLM434808,gold_special,0.15
MLM145913,gold_pro,0.195
MLM145913,gold_special,0.15
MLM414102,gold_pro,0.145
MLM414102,gold_special,0.1
MLM127517,gold_pro,0.145
MLM127517,gold_special,0.1
MLM50108,gold_pro,0.145
MLM50108,gold_special,0.1
MLM437887,gold_pro,0.195
MLM437887,gold_special,0.15
MLM191085,gold_pro,0.145
MLM191085,gold_special,0.1
MLM191053,gold_pro,0.145
MLM191053,gold_special,0.1
MLM420018,gold_pro,0.145
MLM420018,gold_special,0.1
MLM190064,gold_pro,0.145
MLM190064,gold_special,0.1
MLM433447,gold_pro,0.145
MLM433447,gold_special,0.1
MLM128026,gold_pro,0.145
MLM128026,gold_special,0.1
MLM189482,gold_pro,0.145
MLM189482,gold_special,0.1
MLM418055,gold_pro,0.195
MLM418055,gold_special,0.15
MLM49292,gold_pro,0.145
MLM49292,gold_special,0.1
MLM189907,gold_pro,0.195
MLM189907,gold_special,0.15
MLM85844,gold_pro,0.145
MLM85844,gold_special,0.1
MLM187700,gold_pro,0.195
MLM187700,gold_special,0.15
MLM145919,gold_pro,0.195
MLM145919,gold_special,0.15
MLM438228,gold_pro,0.145
MLM438228,gold_special,0.1
MLM439481,gold_pro,0.145
MLM439481,gold_special,0.1
MLM189826,gold_pro,0.195
MLM189826,gold_special,0.15
MLM191850,gold_pro,0.165
MLM191850,gold_special,0.12
MLM191690,gold_pro,0.145
MLM191690,gold_special,0.1
MLM432949,gold_pro,0.195
MLM432949,gold_special,0.15
MLM435205,gold_pro,0.145
MLM435205,gold_special,0.1
MLM149103,gold_pro,0.195
MLM149103,gold_special,0.15
MLM1911,gold_pro,0.195
MLM1911,gold_special,0.15
MLM31457,gold_pro,0.195
MLM31457,gold_special,0.15
MLM7697,gold_pro,0.195
MLM7697,gold_special,0.15
MLM109276,gold_pro,0.195
MLM109276,gold_special,0.15
MLM194732,gold_pro,0.195
MLM194732,gold_special,0.15
MLM171480,gold_pro,0.145
MLM171480,gold_special,0.1
MLM187767,gold_pro,0.165
MLM187767,gold_special,0.12
MLM179252,gold_pro,0.195
MLM179252,gold_special,0.15
MLM5677,gold_pro,0.145
MLM5677,gold_special,0.1
MLM439467,gold_pro,0.145
MLM439467,gold_special,0.1
MLM168250,gold_pro,0.195
MLM168250,gold_special,0.15
MLM187568,gold_pro,0.195
MLM187568,gold_special,0.15
MLM411980,gold_pro,0.195
MLM411980,gold_special,0.15
MLM194441,gold_pro,0.165
MLM194441,gold_special,0.12
MLM430729,gold_pro,0.175
MLM430729,gold_special,0.13
MLM194458,gold_pro,0.175
MLM194458,gold_special,0.13
MLM145898,gold_pro,0.175
MLM145898,gold_special,0.13
MLM418319,gold_pro,0.195
MLM418319,gold_special,0.15
MLM418053,gold_pro,0.145
MLM418053,gold_special,0.1
MLM101243,gold_pro,0.195
MLM101243,gold_special,0.15
MLM190765,gold_pro,0.175
MLM190765,gold_special,0.13
MLM31462,gold_pro,0.195
MLM31462,gold_special,0.15
MLM179642,gold_pro,0.195
